"","CN","SRV_CN","CTY_CN","PREV_PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","ELEV","GROW_TYP_CD","MORT_TYP_CD","P2PANEL","P3PANEL","ECOSUBCD","CONGCD","MANUAL","KINDCD_NC","QA_STATUS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MICROPLOT_LOC","DECLINATION","EMAP_HEX","SAMP_METHOD_CD","SUBP_EXAMINE_CD","MACRO_BREAKPOINT_DIA","INTENSITY","CYCLE","SUBCYCLE","ECO_UNIT_PNW","TOPO_POSITION_PNW","NF_SAMPLING_STATUS_CD","NF_PLOT_STATUS_CD","NF_PLOT_NONSAMPLE_REASN_CD","P2VEG_SAMPLING_STATUS_CD","P2VEG_SAMPLING_LEVEL_DETAIL_CD","INVASIVE_SAMPLING_STATUS_CD","INVASIVE_SPECIMEN_RULE_CD","DESIGNCD_P2A","MANUAL_DB","SUBPANEL","COLOCATED_CD_RMRS","CONDCHNGCD_RMRS","FUTFORCD_RMRS","MANUAL_NCRS","MANUAL_NERS","MANUAL_RMRS","PAC_ISLAND_PNWRS","PLOT_SEASON_NERS","PRECIPITATION","PREV_MICROPLOT_LOC_RMRS","PREV_PLOT_STATUS_CD_RMRS","REUSECD1","REUSECD2","REUSECD3","total_cond","natural","treatment","proportion_forest","cc","FORTYPCD","total_fortypcd","forest_group","do.union"
"51",484816162489998,468963849489998,19010497,22931785010497,2018,6,2,35,66182,1,NA,2018,8,21,9.8,2,501,9,0,6300,2,2,5,NA,"M261Gm",601,7.2,NA,1,NA,"2019-04-11",126144,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,8,3,7,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"52",484816163489998,468963849489998,19010497,22931814010497,2018,6,2,35,87714,2,NA,2018,9,1,10.1,2,501,NA,NA,6100,2,2,5,NA,"M261Gi",601,7.2,NA,1,NA,"2019-04-26",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"53",484816164489998,468963849489998,19010497,22930380010497,2018,6,2,35,92973,2,NA,2018,9,1,9.9,2,501,NA,NA,4900,2,2,5,NA,"M261Eb",601,7.2,NA,1,NA,"2019-04-26",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"54",484816165489998,468963849489998,19010497,22931827010497,2018,6,2,35,69714,2,NA,2018,9,1,9.9,2,501,NA,NA,3700,2,2,5,NA,"M261Dj",601,7.2,NA,1,NA,"2019-04-26",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"55",484816166489998,468963849489998,19010497,22931774010497,2018,6,2,35,77768,1,NA,2018,9,23,10.1,2,501,4,0,5700,2,2,5,NA,"M261Dd",601,7.2,NA,1,NA,"2019-04-11",126144,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,8,3,7,0,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,40,221,1,220,TRUE
"56",484816167489998,468963849489998,19010497,22931784010497,2018,6,2,35,70876,1,NA,2018,8,23,9.8,2,501,7,0,5900,2,2,5,NA,"M261Dd",601,7.2,NA,1,NA,"2019-04-11",126144,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,8,3,1,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"57",484816168489998,468963849489998,19010497,22931749010497,2018,6,2,35,82630,2,NA,2018,9,1,9.9,2,501,NA,NA,4900,2,2,5,NA," 342Bd",601,7.2,NA,1,NA,"2019-04-26",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"58",484816169489998,468963849489998,19010497,22931762010497,2018,6,2,35,63639,2,NA,2018,9,1,9.9,2,501,NA,NA,5500,2,2,5,NA,"M261Gm",601,7.2,NA,1,NA,"2019-04-26",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"59",484816170489998,468963849489998,19010497,22931789010497,2018,6,2,35,65375,3,2,2018,10,11,10.2,2,501,NA,NA,5500,2,2,5,NA,"M261Gm",601,7.2,NA,1,NA,"2019-04-11",126144,NA,"2020-07-24",290487,"OFFSET",14,NA,2,1,24,1,6,8,3,NA,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"60",484816171489998,468963849489998,19010497,22931768010497,2018,6,2,35,90008,2,NA,2018,5,31,9.9,2,501,NA,NA,5100,2,2,5,NA,"M261Gm",601,7.2,NA,1,NA,"2019-04-11",126144,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,8,3,NA,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"61",484816172489998,468963849489998,19010497,22930361010497,2018,6,2,35,52042,2,NA,2018,9,1,9.9,2,501,NA,NA,4100,2,2,5,NA," 342Bc",601,7.2,NA,1,NA,"2019-04-26",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"62",484816173489998,468963849489998,19010497,22931729010497,2018,6,2,35,99729,2,NA,2018,9,1,9.9,2,501,NA,NA,5500,2,2,5,NA,"M261Dd",601,7.2,NA,1,NA,"2019-04-26",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"63",484816174489998,468963849489998,19010497,22931743010497,2018,6,2,35,90422,2,NA,2018,9,1,9.9,2,501,NA,NA,4500,2,2,5,NA," 342Bd",601,7.2,NA,1,NA,"2019-04-26",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"64",484816175489998,468963849489998,19010497,22931759010497,2018,6,2,35,52151,1,NA,2018,9,27,10.2,2,501,7,0,6500,2,2,5,NA,"M261Dd",601,7.2,NA,1,NA,"2019-04-11",126144,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,8,3,3,1,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.810221,25.065746,261,0.810221,260,TRUE
"65",484816176489998,468963849489998,19010497,22931775010497,2018,6,2,35,85042,1,NA,2018,6,27,10.1,2,501,5,0,5700,2,2,5,5,"M261Dd",601,7.2,NA,1,NA,"2019-04-11",126144,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,8,3,7,0,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,33,221,1,220,TRUE
"66",484816177489998,468963849489998,19010497,22931748010497,2018,6,2,35,69435,1,NA,2018,9,26,10.2,2,501,4,0,6900,2,2,5,NA,"M261Dm",601,7.2,NA,1,NA,"2019-04-11",126144,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,8,3,4,0,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,55,261,1,260,TRUE
"67",484816178489998,468963849489998,19010497,22931807010497,2018,6,2,35,52149,1,NA,2018,9,20,10.1,2,501,4,0,5500,2,2,5,NA,"M261Gj",601,7.2,NA,1,NA,"2019-04-11",126144,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,8,3,7,0,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,15,225,1,220,TRUE
"68",484816179489998,468963849489998,19010497,22931737010497,2018,6,2,35,65393,2,NA,2018,5,31,9.7,2,501,NA,NA,6500,2,2,5,NA,"M261Dd",601,7.2,NA,1,NA,"2019-04-11",126144,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,8,3,NA,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"69",484816180489998,468963849489998,19010497,22931835010497,2018,6,2,35,81494,1,NA,2018,9,15,10.3,2,501,5,0,5100,2,2,5,NA,"M261Gl",601,7.2,NA,1,NA,"2019-04-11",126144,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,8,3,5,0,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,60,371,1,370,TRUE
"70",484816181489998,468963849489998,19010497,22930354010497,2018,6,2,35,63553,2,NA,2018,9,1,9.9,2,501,NA,NA,4100,2,2,5,NA," 342Bc",601,7.2,NA,1,NA,"2019-04-26",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"71",484816182489998,468963849489998,19010497,22931844010497,2018,6,2,35,83472,1,NA,2018,8,22,10,2,501,6,1,5500,2,2,5,NA,"M261Gi",601,7.2,NA,1,NA,"2019-04-11",126144,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,8,3,6,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,45,369,1,360,TRUE
"72",484816183489998,468963849489998,19010497,22931845010497,2018,6,2,35,91546,1,NA,2018,5,28,9.8,2,501,5,0,7300,2,2,5,5,"M261Gf",601,7.2,NA,1,NA,"2019-04-11",126144,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,8,3,4,0,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0.677715,18.62059,261,0.677715,260,TRUE
"73",484816184489998,468963849489998,19010497,22930341010497,2018,6,2,35,62083,2,NA,2018,9,1,10.2,2,501,NA,NA,4500,2,2,5,NA," 341Dk",601,7.2,NA,1,NA,"2019-04-26",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"74",484816185489998,468963849489998,19010497,22930385010497,2018,6,2,35,57043,2,NA,2018,9,1,9.9,2,501,NA,NA,4100,2,2,5,NA," 342Bc",601,7.2,NA,1,NA,"2019-04-26",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"75",484816186489998,468963849489998,19010497,22931846010497,2018,6,2,35,50732,2,NA,2018,9,1,9.9,2,501,NA,NA,4500,2,2,5,NA," 342Bd",601,7.2,NA,1,NA,"2019-04-26",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"76",484816187489998,468963849489998,19010497,22931790010497,2018,6,2,35,81533,2,NA,2018,9,1,9.9,2,501,NA,NA,5300,2,2,5,NA," 342Be",601,7.2,NA,1,NA,"2019-04-26",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"77",484816188489998,468963849489998,19010497,22930368010497,2018,6,2,35,77473,2,NA,2018,9,1,9.9,2,501,NA,NA,4100,2,2,5,NA," 342Bc",601,7.2,NA,1,NA,"2019-04-26",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"78",345934642489998,310278365489998,27010497,8917795010901,2016,6,5,51,86578,2,NA,2016,9,1,9.9,2,501,NA,NA,7900,2,2,3,NA," 341De",608,7,NA,1,NA,"2017-03-28",489998,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"79",345934649489998,310278365489998,55010497,8941854010901,2016,6,5,107,96646,1,NA,2016,8,7,9.9,2,501,9,0,10900,2,2,3,NA,"M261Eo",623,7,NA,1,NA,"2017-03-28",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,6,5,4,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,17.27526,365,1,360,TRUE
"80",345934654489998,310278365489998,21010497,8906898010901,2016,6,5,39,67260,1,NA,2016,5,4,9.9,2,501,5,0,6300,2,2,3,NA,"M261Ep",604,7,NA,7,NA,"2017-03-28",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,6,5,5,1,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,85,371,1,370,TRUE
"81",345934655489998,310278365489998,21010497,8907077010901,2016,6,5,39,77211,1,NA,2016,9,8,10.2,2,501,4,0,3500,2,2,3,NA,"M261Ep",604,7,NA,1,NA,"2017-03-28",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,6,5,7,1,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,75,922,1,920,TRUE
"82",412221768489998,384841466489998,19010497,22955594010497,2017,6,2,35,90150,2,NA,2017,9,1,9.9,2,501,NA,NA,4100,2,2,4,NA,"M261Gd",601,7.1,NA,1,NA,"2018-02-14",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"83",412221771489998,384841466489998,19010497,22953573010497,2017,6,2,35,91103,1,NA,2017,8,23,10.2,2,501,6,0,5900,2,2,4,NA,"M261Gi",601,7.1,NA,1,NA,"2018-02-13",126144,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,7,3,4,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,13,369,1,360,TRUE
"84",412221672489998,384841466489998,11010497,22953096010497,2017,6,5,19,51604,1,NA,2017,5,10,10,2,501,1,1,5900,2,2,4,NA,"M261Ep",604,7.1,NA,1,NA,"2018-02-13",126144,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,7,5,3,1,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.885349,49.26745,371,0.885349,370,TRUE
"85",412221673489998,384841466489998,55010497,22955275010497,2017,6,5,107,56774,2,NA,2017,9,1,9.9,2,501,NA,NA,3300,2,2,4,NA,"M261Fc",623,7.1,NA,1,NA,"2018-02-14",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"86",412221674489998,384841466489998,30010497,22953345010497,2017,6,3,57,50272,2,NA,2017,9,1,10.3,2,501,NA,NA,2500,2,2,4,NA,"M261Ef",601,7.1,NA,1,NA,"2018-02-14",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"87",412221678489998,384841466489998,46010497,22953484010497,2017,6,2,89,57436,1,NA,2017,4,24,9.9,2,501,5,0,2700,2,2,4,NA,"M261Dl",601,7.1,NA,1,NA,"2018-02-13",126144,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,7,1,4,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"88",412221680489998,384841466489998,33010497,22953416010497,2017,6,3,63,57779,1,NA,2017,7,3,10,2,501,2,0,4900,2,2,4,NA,"M261Dm",601,7.1,NA,1,NA,"2018-02-13",126144,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,7,6,5,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"89",412221685489998,384841466489998,21010497,22822155010497,2017,6,5,39,94307,1,NA,2017,10,13,9.1,2,501,5,0,900,2,2,4,NA,"M261Fc",604,7.1,NA,1,NA,"2018-02-13",126144,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,7,5,3,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"90",412221688489998,384841466489998,19010497,22955585010497,2017,6,2,35,80372,2,NA,2017,9,1,9.9,2,501,NA,NA,4700,2,2,4,NA," 342Bd",601,7.1,NA,1,NA,"2018-02-14",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"91",412221689489998,384841466489998,33010497,22953375010497,2017,6,3,63,98487,1,NA,2017,10,18,10.2,2,501,8,4,6900,2,2,4,NA,"M261Eh",601,7.1,NA,1,NA,"2018-02-13",126144,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,7,6,3,1,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.25,6.5,NA,0.75,NA,TRUE
"92",412221694489998,384841466489998,47010497,22953254010497,2017,6,3,91,97419,1,NA,2017,8,16,10.1,2,501,7,0,6700,2,2,4,NA,"M261Eh",601,7.1,NA,1,NA,"2018-02-13",126144,NA,"2020-07-24",290487,"OFFSET",13.5,NA,1,4,24,1,6,7,4,4,1,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,42,262,1,260,TRUE
"93",412221695489998,384841466489998,47010497,22953284010497,2017,6,3,91,84172,1,NA,2017,8,31,9.8,2,501,2,0,7300,2,2,4,4,"M261Eh",601,7.1,NA,1,NA,"2018-02-13",126144,NA,"2020-07-24",290487,"OFFSET",13.5,NA,1,4,24,1,6,7,4,3,1,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0.982457,35.690006,962,0.946202,960,TRUE
"94",412221698489998,384841466489998,16010497,22955092010497,2017,6,5,29,57021,2,NA,2017,9,1,9.9,2,501,NA,NA,4500,2,2,4,NA,"M261Er",623,7.1,NA,1,NA,"2018-02-14",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"95",412221700489998,384841466489998,26010497,22953615010497,2017,6,2,49,59538,1,NA,2017,9,19,10.4,2,501,7,0,6100,2,2,4,NA,"M261Gi",601,7.1,NA,1,NA,"2018-02-13",126144,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,7,3,4,1,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,70,371,0.764565,370,TRUE
"96",412221720489998,384841466489998,11010497,NA,2017,6,5,19,91705,3,3,2017,5,12,NA,1,501,NA,NA,5500,NA,NA,4,NA,"M261Eq",604,7.1,NA,1,NA,"2018-02-13",126144,NA,"2020-07-24",290487,"OFFSET",13,NA,2,1,24,1,6,7,5,NA,1,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"97",412221723489998,384841466489998,55010497,22952994010497,2017,6,5,107,97619,1,NA,2018,9,16,10.9,2,501,7,0,6500,2,2,4,NA,"M261Eq",623,7.2,NA,1,NA,"2019-04-29",126144,NA,"2020-07-24",290487,"OFFSET",12.5,NA,1,4,24,1,6,7,5,7,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,40,371,1,370,TRUE
"98",412221724489998,384841466489998,55010497,22955280010497,2017,6,5,107,50940,2,NA,2017,9,1,9.9,2,501,NA,NA,10500,2,2,4,NA,"M261Eq",623,7.1,NA,1,NA,"2018-02-14",126144,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"99",412221725489998,384841466489998,11010497,22953099010497,2017,6,5,19,63724,1,NA,2017,9,27,10.1,2,501,9,0,7500,2,2,4,NA,"M261Eq",604,7.1,NA,1,NA,"2018-02-13",126144,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,7,5,4,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,38,261,1,260,TRUE
"100",345934698489998,310278365489998,55010497,8969137010901,2016,6,5,107,83944,1,NA,2016,8,25,10,2,501,8,0,7900,2,2,3,NA,"M261Eu",623,7,NA,1,NA,"2017-03-28",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,6,5,5,1,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"101",345934699489998,310278365489998,55010497,22953057010497,2016,6,5,107,63756,2,NA,2016,9,1,9,2,501,NA,NA,3300,2,2,3,NA,"M261Ep",623,7,NA,1,NA,"2017-03-28",489998,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"102",345934716489998,310278365489998,10010497,NA,2016,6,3,17,67618,3,2,2016,4,5,NA,1,501,NA,NA,2300,NA,NA,3,NA,"M261Eg",604,7,NA,1,NA,"2017-03-28",489998,NA,"2020-07-24",290487,"OFFSET",14,NA,2,1,24,1,6,6,4,NA,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"103",345934717489998,310278365489998,10010497,8939564010901,2016,6,3,17,54463,1,NA,2016,6,17,10.1,2,501,1,0,1500,2,2,3,NA,"M261Fb",604,7,NA,1,NA,"2017-03-28",489998,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,6,4,4,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"104",345934718489998,310278365489998,10010497,8939211010901,2016,6,3,17,69773,1,NA,2016,8,24,10.2,2,501,2,0,2900,2,2,3,NA,"M261Eg",604,7,NA,1,NA,"2017-03-28",489998,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,6,4,4,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
