"","CN","PLT_CN","PREV_SIT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CYCLE","SUBCYCLE","AGECHKCD_RMRS","AGE_DETERMINATION_METHOD_PNWRS","CCLCD_RMRS","DAMAGE_AGENT_CD1_RMRS","DAMAGE_AGENT_CD2_RMRS","DAMAGE_AGENT_CD3_RMRS","SIBASE_AGE_PNWRS","SITETRCD_RMRS","SITE_AGE_TREE_STATUS_PNWRS","SITE_AGE_TREE_TYPE_PNWRS","SITE_TREE_METHOD_PNWRS","SITREE_EQU_NO_PNWRS","TREECLCD_RMRS","TREE_ACT_RMRS","YEAR_AGE_TAKEN","SIEQN_REF_CD","SITREE_FVS","SIBASE_FVS","SIEQN_REF_CD_FVS"
"104",55415487010661,55415466010661,NA,2000,26,1,153,29029,1,1,12,8.2,50,45,6,47,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",55402019010661,55401994010661,NA,2000,26,1,153,20231,1,1,746,2.2,21,12,37,62,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",54590622010661,54590614010661,NA,2000,26,3,31,20238,1,1,746,8.7,50,27,37,68,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",54592087010661,54592078010661,NA,2000,26,3,31,20292,1,2,12,9.8,57,42,6,56,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",54592086010661,54592078010661,NA,2000,26,3,31,20292,1,1,12,11.9,72,65,6,56,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",54737612010661,54737592010661,NA,2000,26,3,69,20207,1,2,746,13.1,68,46,37,68,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",54906335010661,54906307010661,NA,2000,26,1,97,20246,1,2,746,9.8,66,65,37,55,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",54906332010661,54906307010661,NA,2000,26,1,97,20246,1,1,746,10,71,70,37,58,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",54920637010661,54920605010661,NA,2000,26,1,97,20433,1,2,12,6.4,37,33,6,41,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",54920635010661,54920605010661,NA,2000,26,1,97,20433,1,1,12,6.2,36,25,6,49,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",55358789010661,55358754010661,NA,2000,26,3,143,20043,2,1042,746,NA,59,36,37,67,50,NA,NA,NA,2,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",55358782010661,55358754010661,NA,2000,26,3,143,20043,1,1042,746,NA,59,36,37,67,50,NA,NA,NA,2,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",55370140010661,55370114010661,NA,2000,26,3,143,20202,1,2,746,6.7,49,22,37,75,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",55370138010661,55370114010661,NA,2000,26,3,143,20202,1,1,746,7.3,49,35,37,57,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",54685317010661,54685300010661,NA,2000,26,2,53,20028,1,1,12,12.5,71,58,6,59,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",54597873010661,54597864010661,NA,2000,26,1,33,20083,2,2,12,8.9,50,46,6,46,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",54597872010661,54597864010661,NA,2000,26,1,33,20083,2,1,12,5.1,35,29,6,42,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",54599899010661,54599888010661,NA,2000,26,1,33,20634,2,2,12,5.7,30,33,6,32,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",54599898010661,54599888010661,NA,2000,26,1,33,20634,2,1,12,5.9,27,40,6,26,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",54655208010661,54655192010661,NA,2000,26,3,47,20122,1,1,746,NA,NA,NA,37,67,50,NA,NA,NA,3,67,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",54702933010661,54702915010661,NA,2000,26,2,61,20117,2,1041,746,NA,60,40,37,64,50,NA,NA,NA,2,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",54810544010661,54810520010661,NA,2000,26,2,83,20223,2,2,12,8.2,50,44,6,47,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",54810543010661,54810520010661,NA,2000,26,2,83,20223,2,1,12,8.9,47,39,6,48,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",54612733010661,54612727010661,NA,2000,26,3,39,25555,1,1,12,6.7,35,34,6,38,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",54617361010661,54617353010661,NA,2000,26,3,39,20082,1,1,12,4,28,28,6,33,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",54670515010661,54670504010661,NA,2000,26,2,53,29116,1,2,746,5.6,46,19,37,78,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",54670514010661,54670504010661,NA,2000,26,2,53,29116,1,1,746,5.1,46,22,37,72,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",54685593010661,54685579010661,NA,2000,26,2,53,29005,1,3,746,8.3,68,50,37,65,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",54582457010661,54582451010661,NA,2000,26,3,29,20104,1,1,12,7.5,45,40,6,44,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",54548142010661,54548136010661,NA,2000,26,1,3,20284,1,1,12,9.6,58,55,6,49,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",55153193010661,55153162010661,NA,2000,26,3,119,20054,1,1,746,5.5,45,15,37,88,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",55292425010661,55292383010661,NA,2000,26,2,131,29003,2,2,746,6.5,57,24,37,81,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",55292422010661,55292383010661,NA,2000,26,2,131,29003,2,1,746,6.9,67,27,37,88,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",55292415010661,55292383010661,NA,2000,26,2,131,29003,1,1,746,6.9,67,27,37,88,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",54944050010661,54944034010661,NA,2000,26,3,101,20049,1,2,746,13.2,94,55,37,89,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",54944048010661,54944034010661,NA,2000,26,3,101,20049,1,1,746,11.1,79,49,37,77,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",62204525010661,62204507010661,NA,2000,26,1,153,20576,1,1,746,6.1,44,32,37,55,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",55209019010661,55208948010661,NA,2000,26,3,123,20143,3,1042,746,NA,46,44,37,47,50,NA,NA,NA,2,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",55209010010661,55208948010661,NA,2000,26,3,123,20143,3,1041,746,NA,48,25,37,69,50,NA,NA,NA,2,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",54970915010661,54970891010661,NA,2000,26,2,103,20831,1,1,746,13.8,69,70,37,56,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",55335747010661,55335700010661,NA,2000,26,4,139,20205,1,1,746,9.6,51,25,37,72,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",54987742010661,54987724010661,NA,2000,26,2,103,20861,1,1,12,9.9,61,72,6,45,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",55000629010661,55000608010661,NA,2000,26,2,103,20847,1,2,12,7.8,50,45,6,47,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",54595364010661,54595355010661,NA,2000,26,1,33,20062,1,2,12,9.9,59,45,6,56,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",54792078010661,54792052010661,NA,2000,26,3,79,20062,2,2,746,9.7,68,54,37,63,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",54792073010661,54792052010661,NA,2000,26,3,79,20062,1,2,746,9.7,68,54,37,63,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",54556633010661,54556627010661,NA,2000,26,3,7,20036,1,1,746,9.2,56,36,37,64,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",54815812010661,54815794010661,NA,2000,26,2,83,20092,1,1,746,9.9,66,65,37,55,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",54908803010661,54908784010661,NA,2000,26,1,97,20245,1,2,12,6.4,34,40,6,32,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",54908802010661,54908784010661,NA,2000,26,1,97,20245,1,1,12,6.9,46,43,6,43,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",54892403010661,54892378010661,NA,2000,26,1,97,20305,1,2,746,4.6,40,22,37,65,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",54840824010661,54840802010661,NA,2000,26,4,87,20220,1,2,746,7.9,53,23,37,78,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",54924212010661,54924179010661,NA,2000,26,1,97,20442,2,2,746,NA,NA,NA,37,67,50,NA,NA,NA,3,67,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",54925385010661,54925357010661,NA,2000,26,1,97,20514,1,2,12,9.3,52,71,6,38,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",54934804010661,54934774010661,NA,2000,26,1,97,20047,1,2,746,9.3,56,55,37,51,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",54934800010661,54934774010661,NA,2000,26,1,97,20047,1,1,12,7,50,74,6,36,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",55170035010661,55170005010661,NA,2000,26,3,119,20210,1,1,746,6.6,52,31,37,65,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",55290825010661,55290797010661,NA,2000,26,2,131,20031,1,1,12,6.3,28,45,6,24,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",55304528010661,55304506010661,NA,2000,26,3,135,29029,1,2,746,8.8,62,29,37,79,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",55304525010661,55304506010661,NA,2000,26,3,135,29029,1,1,746,9.2,65,27,37,85,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",54571597010661,54571590010661,NA,2000,26,2,13,20033,1,2,12,8.9,54,44,6,51,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",54571596010661,54571590010661,NA,2000,26,2,13,20033,1,1,12,6.1,44,52,6,37,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",54547630010661,54547619010661,NA,2000,26,1,3,20274,2,4,12,7.8,53,37,6,56,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",54547629010661,54547619010661,NA,2000,26,1,3,20274,2,3,12,9,56,50,6,49,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",54550305010661,54550299010661,NA,2000,26,1,3,20397,1,1,12,9.1,64,45,6,61,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",54800267010661,54800249010661,NA,2000,26,4,81,20135,1,2,746,8.6,68,38,37,75,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",54800263010661,54800249010661,NA,2000,26,4,81,20135,1,1,746,10.7,72,45,37,73,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",54838613010661,54838588010661,NA,2000,26,4,87,20211,2,3,746,NA,NA,NA,37,67,50,NA,NA,NA,3,67,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",54667934010661,54667922010661,NA,2000,26,3,51,20205,1,2,746,14,55,58,37,48,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",54667932010661,54667922010661,NA,2000,26,3,51,20205,1,1,746,16.5,51,68,37,41,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",54556889010661,54556883010661,NA,2000,26,3,7,20079,1,2,12,5.2,28,35,6,29,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",54565821010661,54565814010661,NA,2000,26,2,13,20337,1,2,746,6.3,47,28,37,63,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",54568417010661,54568410010661,NA,2000,26,2,13,20265,1,2,12,7.3,54,63,6,42,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",54568896010661,54568884010661,NA,2000,26,2,13,20174,1,4,12,6.5,40,66,6,30,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",54568894010661,54568884010661,NA,2000,26,2,13,20174,1,3,12,4.9,37,38,6,37,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",54568893010661,54568884010661,NA,2000,26,2,13,20174,1,2,12,6.8,49,39,6,50,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",54568892010661,54568884010661,NA,2000,26,2,13,20174,1,1,12,8.6,51,46,6,47,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",55319345010661,55319316010661,NA,2000,26,3,135,29010,1,2,12,7.8,60,64,6,47,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",55331001010661,55330978010661,NA,2000,26,3,137,20206,1,2,746,4.5,43,17,37,79,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",55330996010661,55330978010661,NA,2000,26,3,137,20206,1,1,746,4.5,41,16,37,80,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",54595686010661,54595678010661,NA,2000,26,1,33,20377,2,1,746,NA,NA,NA,37,67,50,NA,NA,NA,3,67,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",54595924010661,54595918010661,NA,2000,26,1,33,29002,1,1,746,NA,NA,NA,37,63,50,NA,NA,NA,3,63,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",55159428010661,55159388010661,NA,2000,26,3,119,20032,1,1,746,12.7,70,86,37,52,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",55271385010661,55271358010661,NA,2000,26,2,131,20306,1,2,12,9.2,49,38,6,50,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",55273154010661,55273120010661,NA,2000,26,2,131,29070,1,2,12,8,55,49,6,49,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",55273151010661,55273120010661,NA,2000,26,2,131,29070,1,1,12,8.2,54,54,6,46,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",55278820010661,55278789010661,NA,2000,26,2,131,20471,2,2,12,8.6,36,45,6,32,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",55278817010661,55278789010661,NA,2000,26,2,131,20471,2,1,12,7.5,25,41,6,23,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",54995374010661,54995340010661,NA,2000,26,2,103,20250,1,2,746,4.3,46,15,37,89,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",54995371010661,54995340010661,NA,2000,26,2,103,20250,1,1,746,5.1,50,15,37,95,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",54664842010661,54664831010661,NA,2000,26,3,51,20027,1,2,746,10.3,62,26,37,83,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",54674688010661,54674671010661,NA,2000,26,2,53,20022,1,4,746,4.2,41,23,37,64,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",54674685010661,54674671010661,NA,2000,26,2,53,20022,1,3,746,3.2,40,17,37,76,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",54975215010661,54975193010661,NA,2000,26,2,103,20011,1,2,746,8.5,72,39,37,78,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",54975210010661,54975193010661,NA,2000,26,2,103,20011,1,1,746,7.8,65,36,37,74,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",55189405010661,55189371010661,NA,2000,26,3,123,20062,1,2,746,8.2,44,41,37,47,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",55189403010661,55189371010661,NA,2000,26,3,123,20062,1,1,746,11.2,60,53,37,55,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",55120927010661,55120857010661,NA,2000,26,3,113,20108,1,2,746,3.7,32,21,37,57,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",55120913010661,55120857010661,NA,2000,26,3,113,20108,1,1,746,4,32,24,37,52,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",55125178010661,55125136010661,NA,2000,26,3,113,20202,2,3,12,NA,NA,NA,6,43,50,NA,NA,NA,3,43,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",55125171010661,55125136010661,NA,2000,26,3,113,20202,1,1,12,7.8,43,47,6,39,50,3,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",55117932010661,55117885010661,NA,2000,26,3,113,20107,1,1,12,8.7,57,53,6,49,50,4,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",55288960010661,55288924010661,NA,2000,26,2,131,29031,2,2,746,11.3,63,60,37,55,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",55288956010661,55288924010661,NA,2000,26,2,131,29031,2,1,746,2.6,25,18,37,56,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",55288953010661,55288924010661,NA,2000,26,2,131,29031,1,2,746,11.3,63,60,37,55,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",55288948010661,55288924010661,NA,2000,26,2,131,29031,1,1,746,2.6,25,18,37,56,50,2,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",55302965010661,55302940010661,NA,2000,26,3,135,20004,1,2,746,6.2,49,33,37,59,50,1,NA,NA,1,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
